epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
80,658.04,0.90374,0.55719,0.84559,0.50482,0.46076,0.43592,0.2692,1.02637,0.8407,0.88504,0.000272375,0.000272375,0.000272375
81,664.957,0.92039,0.56597,0.84495,0.51176,0.43392,0.42616,0.27057,1.00917,0.84949,0.88231,0.00026,0.00026,0.00026
82,671.915,0.89212,0.55119,0.84037,0.5556,0.41535,0.42316,0.26857,1.00542,0.86618,0.88326,0.000247625,0.000247625,0.000247625
83,679.25,0.88017,0.54399,0.8398,0.55478,0.40683,0.43536,0.27637,1.00206,0.86962,0.88166,0.00023525,0.00023525,0.00023525
84,686.305,0.87015,0.54593,0.84339,0.4953,0.44639,0.43485,0.2725,1.00293,0.83033,0.88129,0.000222875,0.000222875,0.000222875
85,693.379,0.89729,0.55221,0.84251,0.58825,0.39252,0.43766,0.27373,1.0044,0.82517,0.88353,0.0002105,0.0002105,0.0002105
86,700.579,0.89216,0.54554,0.8419,0.59203,0.41053,0.42452,0.26195,1.01564,0.83559,0.88645,0.000198125,0.000198125,0.000198125
87,707.596,0.89725,0.56762,0.84781,0.47627,0.44396,0.42603,0.26795,1.004,0.83592,0.8858,0.00018575,0.00018575,0.00018575
88,714.81,0.87925,0.53762,0.84314,0.59713,0.38216,0.42771,0.26862,1.00259,0.83558,0.88434,0.000173375,0.000173375,0.000173375
89,722.029,0.84761,0.52024,0.83644,0.56587,0.38978,0.42697,0.2653,1.00838,0.84046,0.88297,0.000161,0.000161,0.000161
90,728.992,0.86853,0.54134,0.83692,0.54886,0.43929,0.43029,0.26929,1.00701,0.83034,0.88182,0.000148625,0.000148625,0.000148625
91,737.638,0.8832,0.54338,0.83667,0.52846,0.42327,0.41657,0.25889,1.01475,0.83867,0.88375,0.00013625,0.00013625,0.00013625
92,744.731,0.85748,0.52498,0.83106,0.49893,0.4023,0.41168,0.24971,1.03139,0.84881,0.88592,0.000123875,0.000123875,0.000123875
93,751.771,0.8471,0.51411,0.82948,0.47806,0.42118,0.4082,0.2544,1.00114,0.84076,0.88272,0.0001115,0.0001115,0.0001115
94,759,0.84616,0.51072,0.83095,0.49005,0.42266,0.41693,0.2567,1.00623,0.82828,0.88129,9.9125e-05,9.9125e-05,9.9125e-05
95,765.88,0.85019,0.5169,0.82778,0.50091,0.44511,0.41951,0.25388,1.00798,0.82403,0.88351,8.675e-05,8.675e-05,8.675e-05
96,773.105,0.83646,0.50408,0.82765,0.49355,0.43021,0.41427,0.25626,1.00795,0.82408,0.88148,7.4375e-05,7.4375e-05,7.4375e-05
97,780.234,0.83739,0.51026,0.82728,0.55942,0.40032,0.41359,0.25561,1.00628,0.82369,0.88214,6.2e-05,6.2e-05,6.2e-05
98,787.045,0.85794,0.52623,0.82727,0.47916,0.43369,0.41139,0.25248,1.01536,0.83295,0.88336,4.9625e-05,4.9625e-05,4.9625e-05
99,794.321,0.83494,0.50334,0.82896,0.52073,0.42244,0.40799,0.25265,1.01554,0.84235,0.88438,3.725e-05,3.725e-05,3.725e-05
100,801.452,0.82657,0.49987,0.83217,0.48652,0.43304,0.40745,0.25288,1.00938,0.83462,0.88363,2.4875e-05,2.4875e-05,2.4875e-05
